"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@SsbRupesh Hi there. If you think your account has been disabled, please visit our Help Center for troubleshooting… https://t.co/53FevUFJrq",FALSE,0,"SsbRupesh",2019-12-31 18:33:17,TRUE,"1212000446484598784","1212079293960007681","1174319226930155521","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@king_of_svarga Hi there. We understand your frustration and recommend reaching out to https://t.co/kANXPAsODt for… https://t.co/TTCYNdHd2q",FALSE,0,"king_of_svarga",2019-12-31 18:31:48,TRUE,"1212023812121714689","1212078918615937026","118401627","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@ThatWF Hi Drew. Thank you for reaching out. Please visit our Help Center for further assistance with your account:… https://t.co/DNhn9XlbI7",FALSE,0,"ThatWF",2019-12-31 18:30:19,TRUE,"1212009157643112449","1212078547629686786","4729689256","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@mtlarson86 Hi Matt. If you see content on Facebook that goes against our Community Standards, you can use the repo… https://t.co/AgKStlp8er",FALSE,0,"mtlarson86",2019-12-30 23:15:36,TRUE,"1211406128875233280","1211787952164163584","286555949","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@kfreberg Sounds like you had an amazing year! Thank you for working with us! -KY",FALSE,4,"kfreberg",2019-12-30 22:47:47,FALSE,"1211660110239371264","1211780952847982598","16255254","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Deeptyranjan Thank you for reaching out, Deeptyranjan. We are always working to improve the Facebook experience, a… https://t.co/iqp022sGbi",FALSE,0,"Deeptyranjan",2019-12-30 20:08:38,TRUE,"1211557792424706054","1211740901405532161","86455638","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@strikhedonia01 Thanks for the suggestion, Leah. We'll pass it on to our team. If you have any more, please let us… https://t.co/nwq8jXWVSD",FALSE,0,"strikhedonia01",2019-12-30 20:02:48,TRUE,"1211629073543221250","1211739430895140868","22760229","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@minou321123 Hi Adam. If you think your account has been disabled, please visit our Help Center for troubleshooting… https://t.co/BxuLZf3daJ",FALSE,1,"minou321123",2019-12-30 20:01:56,TRUE,"1211639571483627521","1211739212845846531","1067767052","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Souravdas2002 Hi there. If you think your account has been hacked or taken over, you can secure it here: https://t.co/BNyM5diess. -RM",FALSE,1,"GAMERSOURAV2002",2019-12-30 19:58:53,FALSE,"1208982169558765570","1211738445196013568","770806729718149124","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@_aRoseInBloom_ Hi Ashley. If you think your account has been hacked or taken over, you can secure it here: https://t.co/pWrexRYXPW. -RM",FALSE,0,"_aRoseInBloom_",2019-12-30 19:58:14,FALSE,"1210404010282430464","1211738281823608834","2473071865","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@krmtr7 Hi there. If you're having trouble logging in, please visit our Help Center for troubleshooting tips: https://t.co/NUhJKEHBst. -RM",FALSE,0,"krmtr7",2019-12-30 19:56:07,FALSE,"1211258086054387713","1211737751583940608","33722704","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@harshallonkar4 Hi Harshal. You can reach out to the Facebook Business Page regarding what you're experiencing with… https://t.co/F7PSMDjkGm",FALSE,0,"harshallonkar4",2019-12-30 19:55:25,TRUE,"1211307810761236480","1211737574819160064","1169879042167717888","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@angiehunt30 Hi Angela. We understand your frustration and recommend reaching out to https://t.co/j6sgYAdvjZ for as… https://t.co/G4cu2EhtkL",FALSE,1,"angiehunt30",2019-12-29 22:35:10,TRUE,"1211237293916377089","1211415389407760384","1184071298","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@VictorLeshe Hi Victor. If you think your account has been hacked or taken over, you can secure it here: https://t.co/3iNo6mue3a. -RM",FALSE,0,"VictorLeshe",2019-12-29 22:32:57,FALSE,"1207999955006349312","1211414830827094016","914254616","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@lAM_abdulhakeem Hi there. If you believe your account was taken over by someone else, please secure it here: https://t.co/seyYvCUsnD. -RM",FALSE,0,"lAM_abdulhakeem",2019-12-29 22:32:04,FALSE,"1208771712009068546","1211414607874707456","94339326","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@GiftPreye7 Hi there. If you're having trouble receiving a code to verify your account you can request a new one. L… https://t.co/BiE0N56Arx",FALSE,0,"GiftPreye7",2019-12-29 22:28:21,TRUE,"1211320001011081217","1211413675707424769","1018187611054190597","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@khreso Hi there. Thank you for reaching out about your log in issues. You can find troubleshooting tips and furthe… https://t.co/dUxBppoAER",FALSE,1,"khreso",2019-12-29 22:27:34,TRUE,"1211159278095962112","1211413478403190786","1049624795111772160","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@minou321123 Hi Adam. Please visit the Facebook Business Page for assistance with what you're experiencing regardin… https://t.co/dYsu6tDYZ9",FALSE,1,"minou321123",2019-12-29 22:23:04,TRUE,"1209396417736916992","1211412343512616960","1067767052","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@AnasJamil20 We understand your concerns, Anas. For additional support with a disabled account, please follow this… https://t.co/wH7HISSBMn",FALSE,0,"AnasJamil20",2019-12-29 22:22:45,TRUE,"1210571799882158080","1211412264445730817","761859114792132608","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@salama025 Hi there. We understand your concerns. For additional support with a disabled account, please follow thi… https://t.co/zCOlkL4ot9",FALSE,3,"salama025",2019-12-29 22:22:29,TRUE,"1211042597797531649","1211412197223653376","300807443","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Avinash83597547 Hi there. If you think your account has been disabled, please visit our Help Center for troublesho… https://t.co/FATsHVaZrb",FALSE,1,"Avinash83597547",2019-12-29 18:35:46,TRUE,"1210807270612684801","1211355143997972482","1208984489931575296","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@goodysbb Hi there. If you think your account has been disabled, please visit our Help Center for troubleshooting t… https://t.co/3YLUIwJUxl",FALSE,0,"goodysbb",2019-12-29 18:35:36,TRUE,"1210962223297957888","1211355100742135808","4235768295","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@eli_mendoza408 Hi Eli. If you're having trouble logging in, please visit our Help Center for troubleshooting tips:… https://t.co/1DtrZUWr1B",FALSE,0,"eli_mendoza408",2019-12-29 18:34:12,TRUE,"1194182962176131072","1211354747376197633","996452649263288320","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@FKoukii Hi there. If you're having trouble logging in, please visit our Help Center for troubleshooting tips: https://t.co/PcHDsTkXzH. -RM",FALSE,0,"FKoukii",2019-12-29 18:33:39,FALSE,"1210923919986823169","1211354607756173312","1210879824912211970","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Its_TroyD Hi there. If you believe your account was taken over by someone else, please secure it here: https://t.co/cOGWNFigKL. -RM",FALSE,0,"Its_TroyD",2019-12-28 20:36:23,FALSE,"1210920270346752001","1211023108704022529","363630212","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Brills16 Hi Derrick. Thank you for reaching out about your log in issues. You can find troubleshooting tips and fu… https://t.co/Cwz7Nm0Nbq",FALSE,0,"Brills16",2019-12-28 20:33:59,TRUE,"1210966261242507264","1211022505701449728","71521550","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@DynamiteAg Hi there. You can reach out to the Facebook Business Page regarding your ad account here: https://t.co/DBT2AgkWMv. -KY",FALSE,2,"DynamiteAg",2019-12-27 22:31:57,FALSE,"1210656784282570752","1210689802246467584","2697256674","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@DVincentiPoet Hi there. You can reach out to the Facebook Business Page regarding the issue on your Page: https://t.co/boPPew2Lus. -KY",FALSE,1,"DVincentiPoet",2019-12-27 22:25:05,FALSE,"1210275975801511939","1210688074700742656","505446382","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@emsareh We understand your frustration, Emma. For additional support with a disabled account, please reach out to… https://t.co/eAkQXB9eSl",FALSE,1,"emsareh",2019-12-27 20:20:30,TRUE,"1209215609961172993","1210656722710347776","324409905","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@cstrombe2 Hi Chris. If something's not working on Facebook, you can report it to us by following these steps: https://t.co/c4HbaSXsAY. -KY",FALSE,2,"cstrombe2",2019-12-26 21:17:02,FALSE,"1210265483800432640","1210308561328365579","1320660354","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@TufaniTufail Hi Muhammad. For additional support with a disabled account, please visit our Help Center: https://t.co/FGumMutztt. -AS",FALSE,1,"TufaniTufail",2019-12-26 21:09:29,FALSE,"1210243663772696577","1210306664383025152","974531407706963968","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@MICTUNING Hi there. If you're having trouble receiving a code to verify your account, you can request a new one. L… https://t.co/3oL2cJN9Di",FALSE,0,"MICTUNING",2019-12-26 18:50:29,TRUE,"1210096865129033729","1210271683233374208","742572509539667968","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@RebuildRob Hi Rob. You can reach out to the Facebook Business Page for assistance with changing your Page name:… https://t.co/0dwbMjQ1Gm",FALSE,0,"RebuildRob",2019-12-26 18:48:07,TRUE,"1209482725259915264","1210271086467846145","1286445456","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@KylieEmilyJ Hi there. If you think your account has been hacked or taken over, you can visit this Page to secure i… https://t.co/heJr53Y52c",FALSE,0,"KylieEmilyJ",2019-12-26 18:47:32,TRUE,"1209682233856012290","1210270940816453632","255174825","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@WeCanPower Hi there. You can reach out to the Facebook Business Page regarding what you're experiencing with in-st… https://t.co/BxhYbYbIk7",FALSE,0,"wecan_spirit",2019-12-26 18:47:09,TRUE,"1209689801936359425","1210270842535456769","771107795403804673","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@sutarbmangesh Hi Mangesh. This Help Center article offers tips regarding issues if you think someone is using your… https://t.co/VWBbISRBnu",FALSE,0,"sutarbmangesh",2019-12-26 15:05:30,TRUE,"1209330404261416960","1210215063967162368","3045471295","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@KhemgurjarRaj Hi Khemraj. If you're having trouble receiving a code to verify your account, you can request a new… https://t.co/Sr5JLKPuaC",FALSE,0,"KhemgurjarRaj",2019-12-25 23:11:24,TRUE,"1209147068167540737","1209974956815245318","1005551561722904576","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@socialsprinkler Hi there. You can reach out to the Facebook Business Page regarding what you're experiencing with… https://t.co/hB0SkLIaRK",FALSE,0,"socialsprinkler",2019-12-25 23:10:42,TRUE,"1208979920673619968","1209974780981653504","781105463060471808","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@IamdevHR Hi there. Please visit the Facebook Business Page for assistance with what you're experiencing: https://t.co/XkjsKX1U6W. -AS",FALSE,0,"Iamsunnydev",2019-12-25 23:10:15,FALSE,"1209073205450661889","1209974668951793666","3707161693","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@IndraSemutApi Hi Indra. Please visit our Help Center for troubleshooting tips about login issues: https://t.co/Z5I74oKOTO. -RM",FALSE,0,"IndraSemutApi",2019-12-25 23:09:47,FALSE,"1208320764929335296","1209974551335055360","4464058534","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@JRMun0z Hi Jorge. If you think someone has taken over your page, you can reach out to the Facebook Business Page r… https://t.co/OmLy3mHvgg",FALSE,0,"JRMun0z",2019-12-24 23:30:43,TRUE,"1209513999072514048","1209617430609313793","196012829","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@PadraoGabriele Hi Gabriele. If your account was disabled, please visit our Help Center for troubleshooting tips:… https://t.co/nOmLfVDfuT",FALSE,0,"PadraoGabriele",2019-12-24 23:30:30,TRUE,"1209276685339766784","1209617376024682496","1209172783684603905","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Crzy4LeAnnRimes Hi Johanna. You can reach out to the Facebook Business Page for help deleting your Page: https://t.co/yCxI9X9Ri2. -RM",FALSE,1,"Crzy4LeAnnRimes",2019-12-24 23:30:16,FALSE,"1209325644368285696","1209617317547724801","25268528","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@LeotaTrammell Hi Leota. It's possible that a block was applied to your account due to member feedback our team rec… https://t.co/7CTyEXcTMv",FALSE,1,"LeotaTrammell",2019-12-24 17:24:14,TRUE,"1209228584025382912","1209525202704642049","894052692108115968","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Khoirul62917224 Hi there. Please visit our Help Center for troubleshooting tips about login issues: https://t.co/dF0SBWv9e9. -RM",FALSE,0,"Khoirul62917224",2019-12-24 17:21:18,FALSE,"1209264449648873473","1209524464477769728","1202723097494704128","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@IgnoredAlready Hi there. We understand your frustration and recommend reaching out to https://t.co/wZPMyHiiT8 for… https://t.co/g09d0FJwtR",FALSE,1,"IgnoredAlready",2019-12-24 17:17:50,TRUE,"1209443762352447488","1209523592578445312","1387052971","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@nicholawood31 Hi Nichola. If your account was taken over by someone else, please secure it here: https://t.co/nMU7tNIW5A. -RM",FALSE,0,"nicholawood31",2019-12-24 17:03:47,FALSE,"1209404827274563584","1209520054896865280","354276577","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@NitishK26159555 Hi Nitish. Please visit our Help Center for troubleshooting tips regarding login issues: https://t.co/098LAurjOl. -RM",FALSE,0,"NitishK26159555",2019-12-24 16:54:38,FALSE,"1207670434013089799","1209517751540342784","1023927107695648768","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@a73med Hi there. Please visit our Help Center for login troubleshooting tips: https://t.co/EINhFhPReq. -RM",FALSE,0,"a73med",2019-12-24 16:53:53,FALSE,"1208743877546577920","1209517563736145932","2273047151","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@JigarMehta1803 Hi Jigar. You can find assistance with disabled accounts in our Help Center: https://t.co/C50KcJ19wP. -RM",FALSE,1,"JigarMehta1803",2019-12-24 16:53:32,FALSE,"1208246951193399296","1209517475135668225","2822081959","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@renishpatel22 Hi Renish. Please see this Help Center article regarding tips on recovering your disabled account:… https://t.co/Qae2p5j704",FALSE,0,"renishpatel22",2019-12-24 16:53:04,TRUE,"1208086928668520448","1209517355774218240","1103882148916809728","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@MinasaziAfshin Hi Afshin. Please follow this link to the Help Center regarding your disabled account: https://t.co/r8TwJ8qYwK. -RM",FALSE,0,"MinasaziAfshin",2019-12-24 16:52:29,FALSE,"1208180647438757889","1209517212509310976","984248916886597632","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@jamesrellera Hi there. Please visit our Help Center for troubleshooting tips regarding problems logging in: https://t.co/waPMwVytLB. -RM",FALSE,1,"jamesrellera",2019-12-24 16:50:33,FALSE,"1208384729025638400","1209516722895695873","1145161562212069376","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@rosiedaisy91 Hi there. You can reach out to the Facebook Business Page regarding what you're experiencing when try… https://t.co/Kz3EtdiAJK",FALSE,0,"rosiedaisy91",2019-12-24 02:04:46,TRUE,"1209172340640108544","1209293810670473216","975506052035719168","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@MissCheekyJodie Hi Jodie. If you're having trouble receiving a code to verify your account you can request a new c… https://t.co/o3bSW10T5s",FALSE,0,"MissCheekyJodie",2019-12-24 02:02:57,TRUE,"1209197845368254472","1209293352589549568","1009185979729620992","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Kae_Success Hi Kamara. We're always looking for ways to improve the Facebook experience for everyone, and your fee… https://t.co/Uz23m3G09w",FALSE,2,"Kae_Success",2019-12-24 02:01:24,TRUE,"1208860664720179200","1209292962712182784","229847634","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@ahmedn_ibrahim Hi there. Please visit the Facebook Business Page for further assistance with your unpublished Page… https://t.co/1fcOdg20uJ",FALSE,0,"ahmedn_ibrahim",2019-12-24 02:01:03,TRUE,"1208886874904899586","1209292874686308352","719215749068361731","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@alanwplace We love hearing that Facebook has helped you to stay connected with friends, Alan. Thank you for sharing! -AS",FALSE,0,"alanwplace",2019-12-24 01:58:01,FALSE,"1209048266551287810","1209292111511728128","864801181","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@tilmja Hi Tilly. You can reach out to the Facebook Help Center for help with your Marketplace issue: https://t.co/W5d4OXK4Su. -RM",FALSE,0,"tilmja",2019-12-24 01:54:35,FALSE,"1208466374798008322","1209291246738395136","1082990342390116352","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@im_shrestha Hi Mandeep. Please visit the Help Center for assistance regarding your disabled account: https://t.co/GJ2uYzxwvL. -RM",FALSE,0,"im_shrestha",2019-12-24 01:53:30,FALSE,"1208314904999948288","1209290974700199936","189795246","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@gupta_lubna Hi Lubna. You can always visit our Help Center for assistance with your account. https://t.co/3OqSK3506b. -RM",FALSE,0,"gupta_lubna",2019-12-24 01:44:02,FALSE,"1208413516253712384","1209288590192193536","3716391496","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Jake93436 Hi Jake. Please visit our Help Center to learn how to report a problem: https://t.co/Ra7MHknsyV. -RM",FALSE,0,"Jake93436",2019-12-24 01:43:22,FALSE,"1208418238712778754","1209288422315085824","2359164133","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@mdsafrieazyz Thanks for following up. While we can't promise an exact timeline, we appreciate your patience as you… https://t.co/1fVIBVrNYM",FALSE,1,"mdsafrieazyz",2019-12-24 01:42:02,TRUE,"1204913581629661185","1209288088637378560","1125253470993375234","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Awithers10 Hi Aaron. If you're having trouble receiving a code to verify your account you can request a new code.… https://t.co/4KMuhIKXqV",FALSE,0,"Awithers10",2019-12-23 00:29:16,TRUE,"1208162677303869440","1208907387748397059","197029136","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@lamichelona Hi there. If you're having trouble receiving a code to verify your account you can request a new code.… https://t.co/ENB6qJq5We",FALSE,0,"lamichelona",2019-12-23 00:22:44,TRUE,"1208538763846209536","1208905745552609287","16495120","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Rayman31Ak Hi Ray. If your account was taken over by someone else, please secure it here: https://t.co/rXVNx6WavC. -RM",FALSE,0,"Rayman31Ak",2019-12-23 00:20:24,FALSE,"1208601513842495488","1208905159234990080","2559880223","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@kyds3k Hi there. If you're having trouble receiving a code to verify your account you can request a new code. Lear… https://t.co/dKtPiFz7Mz",FALSE,0,"kyds3k",2019-12-23 00:19:57,TRUE,"1208654887627739137","1208905041966501889","14152150","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@sauravt81 Hi there. Please visit our Help Center for troubleshooting tips regarding login issues: https://t.co/RnaLvPAMhL. -RM",FALSE,0,"sauravt81",2019-12-23 00:13:42,FALSE,"1194206996104278016","1208903471606444033","1104125466","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@iamsharmav Hi Vikas. Please visit our Help Center for assistance with your disabled account: https://t.co/y99yorZa5K. -RM",FALSE,0,"iamsharmav",2019-12-23 00:10:41,FALSE,"1206757894391128065","1208902710940065794","743415741794258945","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@VirViadi Hi Vicky. You can reach out to the Facebook Business Page regarding what you're experiencing with access… https://t.co/iqWunxrPUI",FALSE,3,"BigNewsMx",2019-12-23 00:07:27,TRUE,"1206682228064804865","1208901897693872128","122222810","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@aprilcain_ Hi April. We understand your frustration. If your account was disabled, please visit our Help Center:… https://t.co/PcK7m4nkyI",FALSE,1,NA,2019-12-23 00:06:02,TRUE,NA,"1208901541555556352",NA,"<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Nykmark9 Hi there. You can reach out to the Facebook Business Page regarding help starting a Page for your company… https://t.co/Jki4PUCPUN",FALSE,1,"Nykmark9",2019-12-23 00:02:48,TRUE,"1208432314751033346","1208900727864791040","955218874626174977","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@VanessaW We're glad it brightened your day, Vanessa! -JG",FALSE,5,"VanessaW",2019-12-21 00:28:23,FALSE,"1207805646583877633","1208182390197293056","988801387","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",1,FALSE,FALSE,NA,NA
"@FlutterbyOnline Hi there. We recommend reaching out to the Facebook Business Page regarding what you're experienci… https://t.co/fpjw8auNMQ",FALSE,1,"FlutterbyOnline",2019-12-21 00:27:35,TRUE,"1207292444045385728","1208182188128247809","209090433","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@matchbx_20 Hi Mags. You can reach out to the Facebook Business Page regarding what you're experiencing with your P… https://t.co/bs3oOPSUWV",FALSE,1,"LuvAndMB20",2019-12-21 00:27:02,TRUE,"1207311362197774336","1208182049863077890","945899419","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@AmyPeikoff Beautiful photo! Thank you for sharing. -JG",FALSE,3,"AmyPeikoff",2019-12-20 03:41:24,FALSE,"1207316839916658690","1207868576302010369","133577097","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@NabajitRoy10 Hi Nabajit. We understand your frustration, and recommend reaching out to our Help Center for assista… https://t.co/wQ1HfDgPtz",FALSE,0,"NabajitRoy10",2019-12-18 22:52:26,TRUE,"1206803281780936704","1207433466733907974","732909985366081536","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@xiamderekj Hi Derek. Thank you for letting us know you're experiencing this issue with your Page. You can reach ou… https://t.co/mebfXz6rrh",FALSE,0,"xiamderekj",2019-12-18 22:51:15,TRUE,"1206694800587739141","1207433171022823426","957821609091444736","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@Paaul94 Hi there. Please reach out to the Facebook Business Page regarding the reviews on your Page: https://t.co/HkenXa6Lv7. -KY",FALSE,0,"Paaul94",2019-12-18 22:50:39,FALSE,"1206655281649868801","1207433021185544192","375156856","<a href=""https://www.spredfast.com/"" rel=""nofollow"">Khoros</a>","Facebook",0,FALSE,FALSE,NA,NA
"@TheSlyStallone @chrisrock You rocked the cat out of the bag. Can’t wait to see you and @chrisrock in 46 days <U+0001F62C><U+0001F605> https://t.co/vA5fPswvIk",FALSE,63,"TheSlyStallone",2019-12-18 22:02:00,FALSE,"1207130785116909569","1207420774547542016","183310940","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Facebook",11,FALSE,FALSE,NA,NA
